USER_ID,AGE_T,REGION_T,SEX_T,RELATIONSHIP_T
728801,4,0,0,0
2138332,1,2,1,2
1963179,3,0,1,2
1057394,4,0,1,1
1741962,4,2,1,1
2415330,2,0,0,0
2429036,4,2,1,2
212591,3,2,1,2
1200589,1,0,0,2
2385738,2,1,1,1
275639,1,3,1,0
1177340,1,1,1,3
1412189,2,0,1,3
799974,3,1,0,1
808966,1,1,0,3
640743,2,0,0,0
126083,2,0,0,0
755976,0,0,1,1
1210264,1,2,1,3
207781,3,0,1,1
1252629,0,3,1,2
1551753,1,1,0,0
380673,3,0,1,3
2552842,0,1,0,0
783779,2,0,1,1
2201544,4,0,0,2
1449353,1,2,0,2
528750,2,0,0,2
1931520,4,2,0,2
2258411,3,2,1,2
1797618,1,0,1,1
1489854,2,0,0,3
204178,3,1,1,1
2569181,1,1,0,2
1248503,4,0,1,0
2630979,2,2,0,0
2261427,3,3,0,0
2412908,3,1,0,1
2306157,2,1,1,1
952156,1,2,0,2
2282361,2,0,0,1
1698103,2,3,1,1
1903324,2,1,1,1
1387650,3,1,0,3
2322625,0,0,0,2
1542242,0,1,1,3
572124,0,0,1,0
2607695,2,0,0,2
2331728,3,1,1,2
222897,0,2,0,0
2159596,0,0,0,2
1270144,4,0,0,3
1012590,1,0,1,2
410618,2,0,1,1
2261134,4,0,0,2
1590745,2,0,0,1
1871017,3,0,1,2
818752,0,3,0,3
1048289,3,2,0,1
28995,0,1,1,2
1517590,2,1,1,1
1416480,0,1,1,3
2600868,4,2,1,0
650828,1,3,1,2
1606088,0,0,1,1
776473,4,1,1,3
1531396,2,0,0,2
2415196,4,3,0,0
573330,3,0,0,1
1471616,0,0,1,0
2197203,2,1,1,1
2369629,1,2,0,3
1404157,2,1,1,3
1427751,4,3,1,0
780687,1,1,1,3
115108,4,0,0,2
306622,2,0,0,2
1246260,2,2,0,2
1312336,3,0,1,0
664185,2,2,1,3
975911,0,0,1,2
132691,1,1,0,1
2564320,3,1,1,1
766872,4,3,1,2
2176039,1,0,0,2
767052,3,0,2,3
1265961,4,0,0,0
2457095,2,2,1,2
1791461,2,0,0,1
2353520,3,0,1,0
1760074,2,1,0,3
277837,0,2,1,3
2573212,4,1,0,2
1460897,1,1,1,1
1828803,3,0,2,3
133322,3,3,1,3
596255,4,0,0,1
170874,4,0,0,0
2370423,1,2,1,0
939186,1,2,0,3
1208920,3,0,1,2
1766721,0,1,1,0
1218004,3,0,1,3
2596745,3,2,0,2
745661,2,1,1,3
2235676,2,1,1,3
1446775,1,2,1,2
2141037,2,1,1,3
660962,1,0,1,3
1346995,1,1,0,0
1982434,1,1,1,0
2421781,2,1,0,0
1148318,1,2,1,0
769824,2,0,1,1
499971,0,2,1,1
1105029,3,2,1,3
1611056,4,2,1,2
789530,0,1,1,2
1742530,0,2,1,0
1437916,1,1,1,3
226609,3,0,0,3
2380272,1,1,0,0
2261864,1,1,0,1
1868998,4,3,0,3
2538387,1,2,1,0
188104,1,1,1,2
1114552,2,2,1,0
2323050,4,1,1,0
253900,3,2,1,2
1816177,3,1,0,2
2427438,4,0,1,2
528343,0,0,1,1
163515,3,2,0,3
974525,4,1,0,1
2206130,3,0,0,3
2309882,1,0,0,0
1787324,4,0,1,2
1764923,1,2,1,3
1215094,4,1,1,2
2589029,3,1,1,1
344444,0,2,1,1
1301832,0,0,0,0
87664,2,1,1,3
192539,1,3,0,0
1426472,4,3,1,3
1614939,0,0,0,0
2369855,4,2,1,1
522534,3,0,1,1
1098735,1,2,1,0
1262754,3,0,2,1
761585,2,0,0,3
1560333,2,2,1,2
1204995,1,0,1,3
1327359,2,1,0,2
2013314,1,0,1,3
130968,2,0,0,2
364140,2,1,1,2
2632269,4,2,1,2
494633,0,2,1,1
1500112,0,3,1,1
1599561,2,1,0,3
1316434,2,1,0,2
2515053,2,1,0,1
1171843,0,2,1,0
234141,1,3,0,3
1668888,4,2,1,3
968745,3,0,0,3
546933,4,0,1,1
1392235,0,1,1,0
6384,0,2,0,1
745706,1,0,0,2
608018,2,0,1,2
1674012,2,2,0,2
2494445,3,2,0,1
1076614,1,1,1,0
2189341,1,1,1,1
749164,3,1,1,1
2616210,0,2,1,1
307313,1,1,0,1
2496050,3,0,1,2
299857,3,1,1,3
967839,1,1,1,1
919805,1,1,1,0
282268,3,1,0,2
2053378,3,1,0,0
1774181,2,2,1,1
1533440,2,0,0,0
2541654,4,2,1,2
237824,1,0,0,2
1080789,2,3,1,0
2604320,4,1,0,3
6510,1,0,0,0
414045,4,2,1,1
81036,4,0,0,0
1187347,2,0,0,1
2163577,1,2,1,0
936199,1,0,0,3
747695,1,1,0,0
787391,2,0,1,0
2320915,1,0,0,0
2578149,3,1,1,3
2343458,2,1,0,1
2163341,1,1,1,2
2629551,3,1,0,2
1888597,1,0,1,2
313158,2,1,0,0
2641668,4,1,0,0
1917839,4,1,1,2
504296,4,1,0,3
2431172,2,1,1,0
1994646,4,0,0,0
46360,2,0,2,3
173571,2,1,0,2
1080008,4,0,1,2
1085488,3,1,1,2
1731912,3,0,0,0
1527679,2,3,1,1
1434479,3,1,1,3
2311464,1,2,0,2
1394194,3,0,0,3
2430230,4,3,0,2
330329,3,2,0,2
525648,3,1,0,2
1529214,1,1,1,1
952748,2,0,1,3
1031887,0,1,0,0
2354593,4,2,1,1
341649,2,1,1,0
2476384,0,1,0,3
595870,3,2,0,0
618288,2,2,1,3
592281,1,1,0,1
1174779,0,1,0,1
2146656,2,3,1,0
1813526,0,0,1,1
41947,4,3,1,0
532710,3,0,1,2
502145,2,2,0,0
1578883,1,2,1,1
1722588,1,0,0,3
2335640,3,1,1,1
1214640,3,0,1,3
174107,1,1,1,2
1580424,4,3,0,3
1566551,0,0,0,2
718211,2,0,1,0
986066,2,3,1,1
1139969,1,1,0,0
2464102,4,1,1,0
1800842,1,2,1,3
1321352,3,1,1,1
1507034,1,0,1,2
1591987,2,2,1,3
1830000,3,2,0,2
106442,2,0,1,2
285765,1,3,0,1
235124,4,0,1,3
2012052,0,3,1,1
1180049,0,0,1,0
620063,0,1,1,2
2552319,3,0,0,0
2235548,3,1,1,1
634604,1,2,0,1
820357,3,0,0,1
657582,2,0,0,0
2334738,0,1,0,3
1053090,0,0,1,2
1606520,4,1,1,1
46567,4,1,0,1
303270,0,2,1,2
1388915,2,1,1,1
470596,1,0,1,0
1969536,3,1,1,0
1541638,2,3,0,1
2588486,1,2,1,0
214262,4,0,0,3
701692,1,0,0,1
10996,1,0,0,0
2054241,4,1,0,2
1343649,3,0,0,3
1973244,1,0,0,1
659526,4,2,1,0
842962,1,0,1,3
2243988,1,0,0,0
2639813,0,0,0,0
1255155,1,3,0,2
2359486,1,0,1,3
1767741,3,0,0,2
975790,2,0,1,3
694149,2,0,0,3
1650580,1,1,0,0
2168594,2,2,1,3
2476740,0,0,0,1
382660,3,0,0,3
1364733,1,0,1,1
2118126,0,0,0,2
1799047,1,1,1,3
895914,1,2,1,0
1241999,4,3,1,3
1209934,1,2,0,1
945888,0,1,0,2
1007254,2,3,0,0
336842,0,0,1,3
1948594,3,0,1,1
1982967,4,2,0,0
2510089,4,0,1,1
957941,1,0,0,3
1444657,4,0,0,2
213486,1,1,0,0
969759,2,0,1,0
788698,3,1,1,0
2078462,4,0,1,0
2381019,1,0,0,1
931055,4,3,0,2
1684416,4,0,1,1
2357357,0,0,1,3
1573289,4,2,0,2
577547,3,3,0,0
939840,2,0,0,2
601868,1,0,1,0
1434651,1,0,1,0
1096430,2,1,0,3
586741,3,0,1,2
1043428,3,1,1,3
822575,1,3,0,1
2567000,3,0,0,1
907023,4,2,1,1
1924500,4,1,0,1
134288,3,2,0,0
1662102,3,0,1,3
2249828,4,1,1,3
2424335,4,3,0,0
1071305,3,0,1,2
556534,3,1,1,0
2180134,2,1,0,1
1361124,4,1,0,2
576990,2,2,1,2
2446163,2,1,1,1
317848,3,2,1,3
937412,1,1,0,1
1968068,3,2,1,3
395098,4,2,1,1
1523143,1,0,1,3
1872926,3,1,0,2
1735700,3,3,1,0
1524620,1,0,0,3
212652,3,3,1,1
1207990,2,0,0,3
2007573,4,2,1,0
2363785,4,2,0,2
1582905,2,2,1,2
480206,2,0,1,3
1583947,1,2,0,2
2121501,3,2,0,1
1808876,1,1,1,3
2045112,3,2,1,1
791029,3,0,1,3
122302,3,1,0,1
1648933,3,2,1,3
517794,3,1,1,1
2263838,0,0,1,2
105322,3,0,0,0
1598669,0,1,0,0
599635,2,1,1,0
689205,0,1,0,2
1114669,0,1,1,0
2088375,1,3,0,1
1838839,1,1,0,1
373441,2,2,0,0
918187,3,1,1,0
1241131,4,0,0,2
2535238,2,3,0,1
2490563,0,0,0,2
2130988,2,0,1,0
1304156,1,0,1,0
1249592,2,0,1,3
2140261,0,0,1,0
773165,3,2,0,2
1610234,3,2,1,1
594196,1,1,1,2
853383,2,3,0,0
592455,0,3,0,2
1730699,1,1,1,2
2456574,2,0,1,1
2477231,2,0,0,3
1679973,2,2,0,1
877394,3,0,0,1
606570,0,0,1,2
2490049,4,0,0,0
552356,0,1,1,3
127911,1,0,0,1
1419705,4,0,1,0
963611,0,3,1,1
1189199,4,0,0,2
1925002,0,0,1,2
873713,4,3,0,2
2325455,1,1,1,1
1645664,2,0,1,2
2318004,3,1,1,3
1107183,0,0,1,2
2296192,0,0,1,0
734381,0,1,1,1
25049,2,1,0,0
2050199,4,3,1,1
360757,1,3,1,0
580784,0,0,0,0
286684,2,1,1,1
273641,1,1,1,2
2318471,3,0,0,0
400785,1,3,1,1
1071088,2,2,1,2
1887644,2,0,0,1
1825647,0,0,0,1
2028133,3,2,1,1
1982293,0,0,1,3
818615,2,2,0,2
2142951,2,3,0,3
1848868,2,2,0,1
2573391,1,0,1,3
1309777,3,0,1,0
40112,3,2,1,3
2385945,4,3,0,0
1627242,3,1,0,0
500866,2,2,1,2
271028,2,1,0,0
691212,0,0,1,1
675111,2,1,0,3
177615,2,2,2,0
2387369,1,1,1,3
2212303,1,0,0,0
1897386,2,0,0,1
396140,3,3,0,3
1822608,3,1,0,2
1190391,2,0,0,1
1502301,2,0,1,3
966716,2,1,0,1
1901682,2,3,1,2
2360612,3,0,2,0
289419,2,2,1,2
1508115,0,0,1,0
1300105,3,0,0,0
2638972,3,1,0,0
565401,2,0,0,1
950631,0,0,0,1
250597,2,2,1,3
2011181,3,1,1,3
238130,1,1,1,2
318409,2,0,0,3
2546859,3,1,1,3
799810,1,3,1,1
1998128,0,1,0,3
1824009,2,1,1,2
2625471,4,3,0,2
2382844,2,0,0,1
2460844,3,1,0,3
2532041,1,0,0,3
2303590,3,0,1,2
771637,2,0,0,3
1196471,4,0,1,2
252818,0,1,1,3
2072907,0,0,1,0
191678,1,3,1,1
368786,2,1,1,1
2127528,0,1,0,1
14035,0,0,0,1
2509302,3,2,0,3
2393981,2,0,0,1
2506048,4,0,0,0
2253090,2,2,0,1
2440601,1,2,0,0
2182390,2,1,1,3
2219240,3,0,1,0
759509,3,1,0,2
1753949,1,1,1,2
2616793,3,1,0,3
1279413,1,1,0,3
1961586,0,3,0,3
1788052,4,2,1,3
2623717,3,0,0,1
446889,2,2,1,3
780253,0,0,0,1
2113709,2,1,1,3
66852,0,1,0,0
707012,1,0,1,2
2315555,4,1,0,2
483380,1,2,0,3
1940324,1,1,1,0
916101,1,2,1,3
377975,2,1,1,3
2620317,3,2,2,2
1204665,0,2,0,2
53663,0,0,1,0
1255507,3,1,0,0
332805,4,2,0,3
349821,2,2,0,1
1739440,2,2,1,2
1431663,4,3,1,3
1708442,0,1,1,3
1011106,2,1,1,3
1904916,2,2,1,0
859412,3,2,1,1
1663717,2,3,1,0
168939,0,3,0,3
2568375,1,0,1,0
1001461,2,0,1,1
693162,1,3,1,1
2306557,2,2,1,1
1425295,4,3,0,2
2319412,3,1,1,1
2171387,2,2,0,3
5225,0,0,0,0
2541854,1,3,0,0
797889,1,0,1,3
1667341,0,1,0,0
1168312,2,0,0,0
679042,0,1,0,1
2349577,2,1,1,2
854949,1,1,0,3
2310747,0,2,0,2
282736,0,1,1,1
2498387,1,0,1,3
244062,3,0,0,1
1788839,4,1,1,3
2470497,1,0,1,0
2001318,0,2,1,1
340279,0,0,1,2
1672270,1,0,1,3
300962,2,1,0,1
1114714,4,2,0,2
1717162,2,3,1,1
2046267,3,1,1,3
902495,1,3,1,3
824980,1,1,1,0
427346,1,3,1,0
531125,3,1,1,2
2178437,2,0,0,1
423402,3,3,1,1
939439,3,0,1,0
2216837,4,0,0,1
195008,2,2,1,3
1477176,1,0,2,2
2550711,4,1,0,1
2394410,3,0,0,3
673040,2,3,0,3
653682,3,0,0,0
458859,2,1,1,2
1765372,4,0,0,0
850959,3,3,1,3
171881,3,1,1,0
333257,0,0,1,3
513050,2,1,0,3
2397497,3,2,1,3
718564,2,0,0,1
565962,2,1,1,2
1746477,0,0,0,0
1967585,2,3,0,0
1600170,3,2,0,0
1432546,3,0,1,0
1409864,2,0,1,0
542345,4,1,0,2
1972244,2,0,1,1
1912781,3,1,1,1
1699645,4,2,1,1
815695,3,3,1,3
320972,3,1,0,2
1662883,3,1,0,3
1269998,3,1,1,2
1520403,1,1,0,1
2253583,4,0,1,0
1113667,3,1,1,0
513930,2,0,1,1
1055669,0,0,1,2
382405,2,1,1,2
1424177,2,0,0,3
1341822,1,0,1,2
186973,4,0,1,2
1377693,3,0,0,1
2340579,0,1,0,1
1514528,1,2,1,3
465276,2,1,1,3
1233239,1,3,1,3
450285,2,1,0,3
2567571,4,2,1,3
2646591,2,1,0,0
323983,4,1,1,0
1988071,1,0,1,2
2176634,1,3,0,0
2002948,2,2,1,3
1448818,3,3,1,1
273047,4,1,1,0
1560653,0,1,0,0
1240730,0,0,2,1
1528767,2,0,0,0
1957291,3,1,0,1
2331421,4,0,1,2
1317671,4,3,0,0
356515,2,0,0,1
1907559,4,0,0,0
2133574,2,0,1,3
1264021,0,0,0,3
831364,0,0,0,0
1254363,3,0,0,3
384821,0,0,0,1
2625327,0,1,0,2
821727,4,0,0,2
1218968,3,0,1,3
204104,4,0,0,3
1591925,1,0,0,0
442911,1,0,1,0
2153128,2,0,0,1
2131774,4,0,0,2
1139925,0,1,1,0
91245,2,3,0,2
2089599,2,1,1,2
752702,1,1,1,0
86901,1,3,0,0
2059660,4,0,1,0
588344,2,0,1,2
1641505,3,0,0,1
1822357,4,2,1,3
1538798,0,2,1,0
1520904,3,1,1,0
2018983,4,2,0,2
2615224,1,1,0,2
2203182,1,3,0,1
1235651,1,1,1,2
2444204,4,0,0,2
254222,4,3,1,3
406219,3,1,1,1
1389295,2,0,1,0
2384389,1,1,1,3
1167852,4,3,1,1
1822349,1,1,0,2
1993442,0,3,1,3
1404431,2,2,0,3
407675,4,0,1,1
973553,4,0,1,0
117878,0,1,0,0
1843253,3,3,1,2
827502,4,1,1,3
723983,2,1,0,1
2296114,0,0,0,2
1984315,3,3,0,3
152441,3,1,0,2
2241241,3,0,0,3
556249,4,0,1,0
1382951,0,2,0,2
401178,0,1,1,1
2307036,0,1,0,2
1147677,3,1,0,0
1051159,1,1,0,1
957368,2,0,0,2
2041322,4,2,0,0
1432211,2,3,1,1
966771,1,1,1,0
664705,2,1,1,1
341587,3,0,1,0
1526467,3,0,0,0
611883,2,0,0,3
1324333,4,3,1,0
1996328,2,0,0,1
1925306,4,0,0,3
896636,1,2,1,3
296193,0,0,0,0
2213342,1,2,1,2
78684,2,2,0,2
2127544,3,1,1,0
759737,3,0,1,2
2635895,4,0,0,0
1955713,2,0,0,0
2532417,4,1,1,1
885932,1,1,1,1
1230729,3,0,0,3
2006847,4,2,0,1
1531973,3,1,0,2
404170,4,0,1,3
375046,3,2,0,2
184273,3,1,0,3
2232934,1,1,1,3
1494376,2,3,0,2
901137,3,3,1,3
491513,2,2,1,1
414236,2,2,0,2
504624,1,0,1,2
789014,2,1,2,0
1685083,3,0,0,0
594683,0,2,1,1
1788335,3,3,0,1
890323,4,0,0,3
1353746,2,1,1,3
1964351,2,1,0,2
798296,4,3,1,3
586421,2,0,1,2
895969,4,0,1,0
665941,0,0,1,3
1086213,4,0,1,1
545026,1,0,1,3
37939,3,1,1,1
1932915,2,0,1,1
1373119,1,0,1,0
2423552,1,3,1,3
999444,1,1,1,1
2194081,3,2,1,3
848260,4,0,1,0
1880039,1,2,1,1
1059076,1,2,1,2
38129,2,3,0,0
421817,4,1,1,1
191450,1,1,1,3
114072,4,0,0,3
306495,1,0,0,0
1235873,4,0,0,1
60973,4,0,1,1
762240,4,0,1,1
641785,3,0,0,2
805157,4,1,0,3
573995,2,1,0,0
1506872,1,0,1,0
2561674,1,0,0,0
1082332,4,0,1,0
738379,4,0,1,1
308307,0,1,0,1
1999678,2,1,1,1
2616272,4,2,1,0
1889913,4,3,0,1
807048,2,0,1,1
2391281,2,0,0,2
1687564,4,0,0,0
176936,1,2,0,1
63593,2,2,0,1
2266937,3,2,0,0
683123,2,2,1,1
1662118,4,0,0,2
959486,1,3,1,2
766450,3,1,1,1
971925,3,3,1,1
531396,3,2,0,1
2465085,1,1,1,2
1871020,0,3,0,3
315433,0,3,1,0
393945,1,0,0,2
2385435,4,1,0,2
447468,3,1,1,0
983123,3,0,1,2
819822,1,0,1,1
1627849,4,0,0,3
538741,3,1,1,3
1835786,0,2,0,3
2458504,3,3,1,0
1765674,0,3,0,1
1698999,0,0,0,0
557801,3,3,0,0
2390623,3,0,0,0
561184,1,1,1,0
2603174,1,0,0,1
1691501,3,0,0,0
1269384,2,2,1,2
589596,4,1,1,3
358117,0,3,0,2
2032635,3,1,0,2
259796,0,2,0,1
1627955,3,1,0,1
545639,3,0,0,3
1948576,1,1,1,1
2043149,1,0,1,2
1462330,0,2,1,3
4783,1,0,1,1
2258234,1,1,1,1
83278,2,1,0,3
1326029,2,1,0,1
742738,2,1,1,2
2164873,4,0,1,1
2503577,0,0,0,2
216174,2,2,1,1
1268000,4,1,0,3
1854660,0,1,1,3
466257,0,3,1,2
720145,3,0,1,0
319229,1,1,1,0
1321550,3,0,1,3
2334574,4,3,1,0
964421,3,0,1,3
560851,2,1,1,3
198000,1,0,0,1
2645530,3,1,1,0
684741,0,3,0,3
983558,1,0,1,0
2227769,4,0,1,3
1459464,3,0,1,0
2552980,2,0,0,1
635285,1,1,0,0
1099321,1,1,0,0
2318706,2,3,0,1
610188,1,1,0,3
1682749,3,1,0,0
1608241,2,0,0,3
1689050,2,1,1,3
219293,4,2,0,0
1561588,2,3,0,3
806027,0,1,0,0
836357,0,0,0,0
21296,1,0,1,2
203011,4,3,0,2
849369,2,1,1,0
2516973,0,0,1,1
1240995,0,0,1,3
2490971,2,2,1,0
401681,0,1,0,1
1092852,0,1,1,3
10251,1,3,1,2
1187765,3,3,0,1
683751,2,1,0,0
2115337,1,2,1,1
2276790,2,2,0,1
788321,2,0,1,1
495268,4,2,0,2
1035089,4,2,1,0
2251677,1,1,1,1
639533,2,1,1,1
328293,1,2,1,1
524628,4,1,0,2
806438,3,1,1,2
787827,0,2,1,2
2148273,4,1,1,3
1561147,1,3,1,3
1841288,3,2,1,0
1494569,1,0,0,2
2290685,3,2,1,0
2083947,1,2,0,3
53694,4,2,1,3
1362324,2,2,1,1
373416,0,1,1,2
2564278,0,3,1,2
2117724,1,1,0,1
74441,4,0,1,2
138034,0,1,1,1
1087472,0,1,1,1
512629,1,3,1,0
2191089,3,2,1,0
2004485,2,2,0,0
2319295,2,0,1,0
1526229,1,3,1,2
1393576,2,0,1,1
2483219,2,1,1,0
289781,3,1,1,1
1412436,0,0,0,2
1395781,4,1,0,3
63971,2,1,0,1
2294689,3,2,1,0
586652,2,2,1,1
1621023,4,1,1,1
400661,0,0,1,2
2242527,0,0,0,1
2253048,2,2,1,2
1420370,2,3,1,2
1986227,4,1,0,2
1884004,0,0,2,0
1250364,2,0,1,0
2470712,0,0,0,3
779616,1,1,1,2
600994,1,2,1,0
1315290,2,0,1,3
333552,4,2,0,2
2105602,1,2,0,2
111343,3,1,0,0
1115476,2,0,1,1
1081091,2,0,1,1
946691,3,3,0,2
306569,3,0,0,0
1551571,1,0,0,3
1404389,3,0,1,3
1842623,2,0,0,3
1477365,2,1,1,1
1400325,4,2,1,1
89234,1,1,1,0
2074458,4,3,0,3
2076243,1,2,1,3
1859908,0,1,1,0
2575399,0,0,1,1
1444062,0,1,1,2
1150258,1,0,1,3
745688,1,0,1,3
2438229,4,2,1,3
2625405,1,2,1,0
1328118,0,3,0,2
1509354,4,3,0,2
312621,3,2,0,0
1039242,3,1,1,3
2460555,0,0,1,1
1945220,3,1,1,2
2513539,4,3,2,2
1036626,1,3,0,3
1612920,3,2,0,3
1252595,1,1,1,0
1869907,2,1,0,0
1242313,3,1,1,3
1888794,2,0,1,2
1569467,3,0,0,1
884199,0,1,1,2
1798520,4,1,0,3
1040848,1,2,0,3
1212152,3,0,0,1
1967013,1,3,1,3
2304048,3,1,0,3
463136,2,2,1,1
2386085,4,0,0,1
477422,3,3,0,2
2373324,3,1,0,1
1870129,4,0,0,2
2295698,1,0,0,2
1546077,3,1,1,3
1189371,2,2,0,3
2531380,1,1,1,2
1891476,2,2,0,2
1494603,4,2,0,1
1430847,1,2,0,0
1214332,1,0,1,1
1623720,2,0,0,2
1758386,0,2,0,3
2446682,4,0,0,2
1929531,2,0,0,3
455953,1,0,0,2
223160,1,3,0,1
2486115,2,2,0,1
1763451,2,0,0,3
1538611,4,0,0,1
2122313,3,2,1,2
167949,4,3,1,0
501174,1,0,0,0
2293636,1,1,1,2
1746268,1,1,1,3
88263,2,3,0,3
2191815,2,3,0,3
1886074,1,2,1,0
652369,2,0,1,3
2090790,1,0,0,0
1940461,1,2,1,1
1469792,0,0,1,3
1590456,4,1,1,2
1284975,3,2,1,2
154368,0,2,1,0
1191821,0,0,1,3
2597239,1,0,1,3
217658,0,0,1,0
608554,4,1,0,0
868700,4,1,1,1
137602,0,1,0,0
223543,0,1,1,1
987447,3,1,0,2
1082193,3,1,1,0
1565082,2,0,1,1
351819,1,0,0,1
2563363,1,3,0,3
1218159,4,0,1,0
429701,2,0,0,0
606144,1,2,0,3
969462,4,2,1,1
1202962,1,1,0,1
1580032,1,0,0,3
2224936,1,0,0,0
1075444,1,1,1,2
746965,0,1,0,0
1560817,4,2,0,3
1604779,3,1,1,0
2033859,2,0,2,0
667422,1,2,1,3
1687227,0,2,0,1
511899,3,0,1,0
1807600,2,0,1,1
680740,0,3,0,3
763240,2,1,0,2
6460,2,0,0,3
313269,2,2,0,1
2297310,4,0,0,3
1148976,0,1,1,1
2466272,0,3,0,2
1010200,1,3,1,1
2207065,3,3,1,1
2614156,3,2,0,0
1289218,0,2,0,2
2539966,3,0,0,2
1858079,2,0,1,0
924775,1,2,1,2
2429231,4,2,1,3
1379159,4,2,0,0
2368790,2,0,0,1
713559,2,3,0,2
1435594,3,1,0,3
1645555,1,1,0,0
2255880,1,2,1,0
251322,4,1,0,2
2616920,0,1,1,1
2425709,2,1,1,1
2312124,1,0,1,0
864542,3,3,0,0
2381925,1,0,0,3
2631658,3,1,0,1
2274497,0,3,1,1
1392933,1,2,0,1
661662,2,0,1,2
2015125,0,1,0,0
2134527,3,2,1,0
603543,2,3,0,3
326356,2,3,1,3
915647,4,1,1,3
125283,4,1,1,2
915643,4,2,0,3
1140453,1,0,1,2
288727,2,2,0,1
2177175,2,2,1,0
243220,2,1,0,1
2397248,4,3,0,1
1854652,1,0,1,3
834844,4,1,0,0
682402,4,1,0,1
1523608,4,2,1,3
2607433,0,2,1,1
1030744,4,1,1,0
1938323,1,1,1,3
2452028,3,1,0,3
1777053,3,2,1,1
1539594,2,0,1,3
2523066,3,0,1,0
307427,4,0,0,0
2492984,1,0,0,3
822886,3,2,1,2
1450405,2,1,1,2
868600,2,3,0,1
1792548,4,1,0,2
1750424,2,0,1,1
979424,1,1,0,3
1550359,0,1,1,3
1765966,0,1,0,1
512598,0,0,1,3
2023003,2,1,0,1
2117432,0,1,1,1
1716556,3,1,0,3
2431167,1,0,1,2
607980,0,0,0,1
354344,1,0,1,3
2063641,1,1,0,1
140284,0,0,0,0
1390438,0,0,1,2
16229,0,2,0,3
823979,1,1,1,3
15420,3,2,0,1
599584,3,1,1,2
2096537,1,3,1,3
1559400,1,1,1,3
1546923,4,0,0,2
1153447,3,1,0,3
1157750,4,1,0,1
994829,4,0,1,1
1817346,1,0,0,1
1376738,3,1,1,0
570522,4,1,1,3
1830265,4,0,1,1
1199203,2,3,1,3
2114859,3,1,0,1
2450534,1,1,1,0
582996,4,0,0,1
2143622,1,0,0,3
1875549,3,0,0,3
411886,0,1,0,1
2190625,4,1,0,2
1716507,3,1,1,0
1166536,4,3,0,1
1622637,2,2,1,1
250002,1,2,0,3
762808,2,1,0,0
231745,3,2,0,2
2023568,1,1,0,3
230265,2,1,0,3
152713,4,0,0,1
587685,4,2,0,3
1037705,3,1,1,2
1964540,2,1,1,0
772538,1,1,1,1
879644,0,1,0,0
323134,0,2,1,3
2220732,4,1,1,1
1486507,1,1,0,2
322064,2,1,0,3
157701,3,1,0,0
798281,4,3,0,2
864786,2,1,0,0
2588949,1,2,0,0
926515,4,1,0,2
1562179,3,0,1,3
2554525,1,1,1,0
1501100,0,0,0,1
1161500,1,2,1,0
1087409,1,1,0,1
1056156,0,0,1,3
395655,4,1,1,1
46086,4,0,1,1
1193026,3,0,1,0
782566,3,1,0,1
1275080,3,1,0,1
1468428,4,1,1,1
575867,4,0,1,0
1209560,3,1,0,2
2644536,0,2,1,3
913558,2,2,1,2
1275089,2,3,0,0
802623,4,2,1,1
2241897,2,0,0,2
618726,3,1,0,0
1337699,1,1,1,1
424947,2,0,1,3
1253222,0,2,1,2
115267,3,0,0,1
2520261,2,1,0,1
1937413,4,1,1,1
1891613,0,0,0,3
2145605,2,0,0,3
2254751,4,0,0,0
165831,0,3,0,3
1579698,3,3,0,1
818804,1,1,1,3
1344394,3,1,1,1
1215825,4,0,0,0
541826,3,1,0,3
2017438,0,0,0,1
1342591,3,3,0,0
1543897,2,0,1,0
372910,4,1,0,2
375177,4,0,0,0
321519,2,0,0,3
2222089,2,2,1,3
835881,4,1,0,2
1543836,1,1,0,3
744011,1,1,1,2
2272652,3,1,0,3
381346,1,1,0,1
2213523,1,2,1,1
2370204,4,3,1,1
223334,4,1,1,2
1991906,1,1,0,0
2200505,1,0,0,3
689229,4,2,0,1
1943182,3,0,1,1
360287,2,0,0,0
2205307,2,3,0,0
2426367,4,1,0,3
2318282,2,1,1,1
2588755,3,0,0,3
2510122,2,3,0,3
803605,1,2,1,2
2377537,2,3,0,2
1056859,4,0,1,1
411471,2,3,1,3
1560852,3,2,1,3
2384185,0,1,1,0
1309057,2,2,0,1
352571,1,1,0,1
2192258,1,1,0,2
340618,3,0,0,1
2375867,2,3,1,0
499369,2,1,1,3
794052,1,1,0,0
2613200,2,3,0,0
333358,2,3,0,0
1738839,2,2,1,1
72148,1,1,0,3
1391510,2,1,0,0
1939561,0,1,1,0
700747,2,2,0,1
2540964,1,0,1,3
1926723,3,2,1,3
1876574,4,2,1,3
331430,1,0,0,1
399727,3,2,0,2
775436,3,1,1,3
1772511,3,0,1,0
1163598,3,0,0,3
1926710,4,1,0,3
164942,2,0,1,2
966899,1,1,1,3
693542,0,2,0,2
1760487,4,3,0,0
421509,3,0,0,0
1372231,1,2,0,0
981733,4,2,1,1
1444903,0,1,0,1
1932594,3,1,1,0
689166,1,1,0,2
794999,1,2,1,2
155159,2,3,1,2
1949919,2,3,1,1
756162,3,0,1,3
2190996,1,2,1,3
875013,2,1,0,1
1347925,2,2,0,3
2534154,2,3,0,0
32902,1,2,0,3
1971428,3,2,1,1
886790,3,0,0,3
2186537,1,0,1,0
1769465,4,2,1,0
776316,0,0,1,1
1228452,2,0,0,2
